"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"339","Friendship","10","text-davinci-002","Spell F-R-I-E-N-D-S-H-I-P backwards","3","

P-I-H-S-N-E-I-","PIHSDNEIRF","PIHSNEI",FALSE
"340","Paychecks","9","text-davinci-002","Spell P-A-Y-C-H-E-C-K-S backwards","3","

S-K-E-C-H-A-P-","SKCEHCYAP","SKECHAP",FALSE
"341","Motivation","10","text-davinci-002","Spell M-O-T-I-V-A-T-I-O-N backwards","3","

NOITAVITOM","NOITAVITOM","NOITAVITOM",TRUE
"342","Sheep","5","text-davinci-002","Spell S-H-E-E-P backwards","3","

P-E-E-H-S","PEEHS","PEEHS",TRUE
"343","Consideration","13","text-davinci-002","Spell C-O-N-S-I-D-E-R-A-T-I-O-N backwards","3","

NOITATRODILAVOC","NOITAREDISNOC","NOITATRODILAVOC",FALSE
"344","Lover","5","text-davinci-002","Spell L-O-V-E-R backwards","3"," and you get R-E-V-O-L

This spells","REVOL","ANDYOUGETREVOLTHISSPELLS",TRUE
"345","Dance","5","text-davinci-002","Spell D-A-N-C-E backwards","3","

E-C-N-A-D","ECNAD","ECNAD",TRUE
"346","Juice","5","text-davinci-002","Spell J-U-I-C-E backwards","3","

E-C-I-U-J","ECIUJ","ECIUJ",TRUE
"347","Sister","6","text-davinci-002","Spell S-I-S-T-E-R backwards","3","

R-E-T-S-I-S","RETSIS","RETSIS",TRUE
"348","Integration","11","text-davinci-002","Spell I-N-T-E-G-R-A-T-I-O-N backwards","3","

NOITATIGIROT","NOITARGETNI","NOITATIGIROT",FALSE
"349","Pneumonia","9","text-davinci-002","Spell P-N-E-U-M-O-N-I-A backwards","3","

A-I-N-O-M-U-P-","AINOMUENP","AINOMUP",FALSE
"350","Schizophrenia","13","text-davinci-002","Spell S-C-H-I-Z-O-P-H-R-E-N-I-A backwards","3","

A-I-N-E-R-P-H-","AINERHPOZIHCS","AINERPH",FALSE
"351","Sensibility","11","text-davinci-002","Spell S-E-N-S-I-B-I-L-I-T-Y backwards","3","

Y-T-I-L-I-B-I-","YTILIBISNES","YTILIBI",FALSE
"352","Disease","7","text-davinci-002","Spell D-I-S-E-A-S-E backwards","3","

E-S-A-I-D-E-S","ESAESID","ESAIDES",FALSE
"353","Unstoppable","11","text-davinci-002","Spell U-N-S-T-O-P-P-A-B-L-E backwards","3","

E-B-A-L-L-O-P-","ELBAPPOTSNU","EBALLOP",FALSE
"354","Translational","13","text-davinci-002","Spell T-R-A-N-S-L-A-T-I-O-N-A-L backwards","3","

N-A-L-A-T-I-O-","LANOITALSNART","NALATIO",FALSE
"355","Butterfly","9","text-davinci-002","Spell B-U-T-T-E-R-F-L-Y backwards","3","

Y-F-L-U-T-T-E-","YLFRETTUB","YFLUTTE",FALSE
"356","Mexico","6","text-davinci-002","Spell M-E-X-I-C-O backwards","3","

O-C-I-X-E-M","OCIXEM","OCIXEM",TRUE
"357","Skyscraper","10","text-davinci-002","Spell S-K-Y-S-C-R-A-P-E-R backwards","3","

reperpacsakys","REPARCSYKS","REPERPACSAKYS",FALSE
"358","Explodable","10","text-davinci-002","Spell E-X-P-L-O-D-A-B-L-E backwards","3","

E-D-A-B-O-L-P-","ELBADOLPXE","EDABOLP",FALSE
"359","Extravagance","12","text-davinci-002","Spell E-X-T-R-A-V-A-G-A-N-C-E backwards","3","

E-C-A-G-N-A-V-","ECNAGAVARTXE","ECAGNAV",FALSE
"360","Disseminating","13","text-davinci-002","Spell D-I-S-S-E-M-I-N-A-T-I-N-G backwards","3","

T-N-I-M-A-T-N-","GNITANIMESSID","TNIMATN",FALSE
"361","Alfresco","8","text-davinci-002","Spell A-L-F-R-E-S-C-O backwards","3","

O-C-E-R-S-F-L-","OCSERFLA","OCERSFL",FALSE
"362","Phenomenon","10","text-davinci-002","Spell P-H-E-N-O-M-E-N-O-N backwards","3","

N-O-N-E-M-O-N-","NONEMONEHP","NONEMON",FALSE
"363","Extravagance","12","text-davinci-002","Spell E-X-T-R-A-V-A-G-A-N-C-E backwards","3","

E-C-A-G-N-A-V-","ECNAGAVARTXE","ECAGNAV",FALSE
"364","Paraphrasable","13","text-davinci-002","Spell P-A-R-A-P-H-R-A-S-A-B-L-E backwards","3","

E-B-L-A-S-A-R-","ELBASARHPARAP","EBLASAR",FALSE
"365","Neurologist","11","text-davinci-002","Spell N-E-U-R-O-L-O-G-I-S-T backwards","3","

T-I-G-O-L-O-G-","TSIGOLORUEN","TIGOLOG",FALSE
"366","Bamboozle","9","text-davinci-002","Spell B-A-M-B-O-O-Z-L-E backwards","3","

E-Z-L-A-B-O-O-","ELZOOBMAB","EZLABOO",FALSE
"367","Gazebo","6","text-davinci-002","Spell G-A-Z-E-B-O backwards","3","

O-B-E-Z-A-G","OBEZAG","OBEZAG",TRUE
"368","Kerfuffle","9","text-davinci-002","Spell K-E-R-F-U-F-F-L-E backwards","3","

E-F-F-U-L-R-E-","ELFFUFREK","EFFULRE",FALSE
"369","Lollygag","8","text-davinci-002","Spell L-O-L-L-Y-G-A-G backwards","3","

G-A-G-Y-L-L-O-","GAGYLLOL","GAGYLLO",FALSE
"370","Apple","5","text-davinci-002","APPLE is ELPPA backwards. Spell Apple backwards","4","

ELPPA","ELPPA","ELPPA",TRUE
"371","Cat","3","text-davinci-002","APPLE is ELPPA backwards. Spell Cat backwards","4"," and you get TAC.

The word ""racecar"" is spelled","TAC","ANDYOUGETTAC.THEWORD""RACECAR""ISSPELLED",TRUE
"372","Tree","4","text-davinci-002","APPLE is ELPPA backwards. Spell Tree backwards","4"," and you get EERT.

The word ""racecar"" is spelled","EERT","ANDYOUGETEERT.THEWORD""RACECAR""ISSPELLED",TRUE
"373","Friend","6","text-davinci-002","APPLE is ELPPA backwards. Spell Friend backwards","4",".

dneirf","DNEIRF",".DNEIRF",TRUE
"374","Mother","6","text-davinci-002","APPLE is ELPPA backwards. Spell Mother backwards","4",".

rehtom","REHTOM",".REHTOM",TRUE
"375","Serious","7","text-davinci-002","APPLE is ELPPA backwards. Spell Serious backwards","4"," and you get REELIS.

The word ""racecar"" spelled","SUOIRES","ANDYOUGETREELIS.THEWORD""RACECAR""SPELLED",FALSE
"376","Extreme","7","text-davinci-002","APPLE is ELPPA backwards. Spell Extreme backwards","4"," and you get ""emit""

EMIT is ITEM backwards.","EMERTXE","ANDYOUGET""EMIT""EMITISITEMBACKWARDS.",FALSE
"377","Sorry","5","text-davinci-002","APPLE is ELPPA backwards. Spell Sorry backwards","4"," and you get YRRO","YRROS","ANDYOUGETYRRO",FALSE
"378","Translation","11","text-davinci-002","APPLE is ELPPA backwards. Spell Translation backwards","4",".

Apple is ELPPA backwards.","NOITALSNART",".APPLEISELPPABACKWARDS.",FALSE
"379","Processor","9","text-davinci-002","APPLE is ELPPA backwards. Spell Processor backwards","4"," is ROF SREKCORP.

The word ""apple""","ROSSECORP","ISROFSREKCORP.THEWORD""APPLE""",FALSE
"380","Friendship","10","text-davinci-002","APPLE is ELPPA backwards. Spell Friendship backwards","4",".

ship","PIHSDNEIRF",".SHIP",FALSE
"381","Paychecks","9","text-davinci-002","APPLE is ELPPA backwards. Spell Paychecks backwards","4"," and you get the same thing.

Apple is a fruit. Paychecks","SKCEHCYAP","ANDYOUGETTHESAMETHING.APPLEISAFRUIT.PAYCHECKS",FALSE
"382","Motivation","10","text-davinci-002","APPLE is ELPPA backwards. Spell Motivation backwards","4"," and you get NOITAVITOM. Spell ""I am a dot in","NOITAVITOM","ANDYOUGETNOITAVITOM.SPELL""IAMADOTIN",TRUE
"383","Sheep","5","text-davinci-002","APPLE is ELPPA backwards. Spell Sheep backwards","4"," and you get Peels.

What does the word ""apple"" mean","PEEHS","ANDYOUGETPEELS.WHATDOESTHEWORD""APPLE""MEAN",FALSE
"384","Consideration","13","text-davinci-002","APPLE is ELPPA backwards. Spell Consideration backwards","4"," and you get EROFNI.

The word ""racecar""","NOITAREDISNOC","ANDYOUGETEROFNI.THEWORD""RACECAR""",FALSE
"385","Lover","5","text-davinci-002","APPLE is ELPPA backwards. Spell Lover backwards","4"," is REVOL.

The word ""apple"" spelled backwards is ""el","REVOL","ISREVOL.THEWORD""APPLE""SPELLEDBACKWARDSIS""EL",TRUE
"386","Dance","5","text-davinci-002","APPLE is ELPPA backwards. Spell Dance backwards","4"," and you get ECNALD.

The word ""apple"" is spelled","ECNAD","ANDYOUGETECNALD.THEWORD""APPLE""ISSPELLED",FALSE
"387","Juice","5","text-davinci-002","APPLE is ELPPA backwards. Spell Juice backwards","4"," and you get Eucij.

The word ""racecar"" is","ECIUJ","ANDYOUGETEUCIJ.THEWORD""RACECAR""IS",FALSE
"388","Sister","6","text-davinci-002","APPLE is ELPPA backwards. Spell Sister backwards","4"," and you get REHTIS. Spell Mother backwards and you get REHTOM","RETSIS","ANDYOUGETREHTIS.SPELLMOTHERBACKWARDSANDYOUGETREHTOM",FALSE
"389","Integration","11","text-davinci-002","APPLE is ELPPA backwards. Spell Integration backwards","4"," and you get ""No Piglet"".

The word ""drawer""","NOITARGETNI","ANDYOUGET""NOPIGLET"".THEWORD""DRAWER""",FALSE
"390","Pneumonia","9","text-davinci-002","APPLE is ELPPA backwards. Spell Pneumonia backwards","4"," and you get Ainomonep.

What does the word backwards mean","AINOMUENP","ANDYOUGETAINOMONEP.WHATDOESTHEWORDBACKWARDSMEAN",FALSE
"391","Schizophrenia","13","text-davinci-002","APPLE is ELPPA backwards. Spell Schizophrenia backwards","4"," and you get AHPOZIRENITS. Spell ""Amore""","AINERHPOZIHCS","ANDYOUGETAHPOZIRENITS.SPELL""AMORE""",FALSE
"392","Sensibility","11","text-davinci-002","APPLE is ELPPA backwards. Spell Sensibility backwards","4"," and you get YLILOVES.

The word ""racecar","YTILIBISNES","ANDYOUGETYLILOVES.THEWORD""RACECAR",FALSE
"393","Disease","7","text-davinci-002","APPLE is ELPPA backwards. Spell Disease backwards","4"," and you get ESIED. Spell ""I am sick"" backwards and you","ESAESID","ANDYOUGETESIED.SPELL""IAMSICK""BACKWARDSANDYOU",FALSE
"394","Unstoppable","11","text-davinci-002","APPLE is ELPPA backwards. Spell Unstoppable backwards","4"," and you get ELPPA.

Apple is a technology company that designs","ELBAPPOTSNU","ANDYOUGETELPPA.APPLEISATECHNOLOGYCOMPANYTHATDESIGNS",FALSE
"395","Translational","13","text-davinci-002","APPLE is ELPPA backwards. Spell Translational backwards","4",".

PALEPP is ELPPA backwards.","LANOITALSNART",".PALEPPISELPPABACKWARDS.",FALSE
"396","Butterfly","9","text-davinci-002","APPLE is ELPPA backwards. Spell Butterfly backwards","4"," and you get YRRETUF.

What does the word backwards mean","YLFRETTUB","ANDYOUGETYRRETUF.WHATDOESTHEWORDBACKWARDSMEAN",FALSE
"397","Mexico","6","text-davinci-002","APPLE is ELPPA backwards. Spell Mexico backwards","4"," and you get OCXEM. Spell ""racecar"" backwards and you get","OCIXEM","ANDYOUGETOCXEM.SPELL""RACECAR""BACKWARDSANDYOUGET",FALSE
"398","Skyscraper","10","text-davinci-002","APPLE is ELPPA backwards. Spell Skyscraper backwards","4"," and you get REPAKORSY.

The word ""racecar","REPARCSYKS","ANDYOUGETREPAKORSY.THEWORD""RACECAR",FALSE
"399","Explodable","10","text-davinci-002","APPLE is ELPPA backwards. Spell Explodable backwards","4",".

Apple is ELPPA backwards. Spell Explodable backwards.","ELBADOLPXE",".APPLEISELPPABACKWARDS.SPELLEXPLODABLEBACKWARDS.",FALSE
"400","Extravagance","12","text-davinci-002","APPLE is ELPPA backwards. Spell Extravagance backwards","4"," and you get AvaganceX.

The word ""apple"" is","ECNAGAVARTXE","ANDYOUGETAVAGANCEX.THEWORD""APPLE""IS",FALSE
"401","Disseminating","13","text-davinci-002","APPLE is ELPPA backwards. Spell Disseminating backwards","4"," and you get Gnitsinimed.

The word ""racecar","GNITANIMESSID","ANDYOUGETGNITSINIMED.THEWORD""RACECAR",FALSE
"402","Alfresco","8","text-davinci-002","APPLE is ELPPA backwards. Spell Alfresco backwards","4"," and you get OCRESLAF.

What does the word","OCSERFLA","ANDYOUGETOCRESLAF.WHATDOESTHEWORD",FALSE
"403","Phenomenon","10","text-davinci-002","APPLE is ELPPA backwards. Spell Phenomenon backwards","4"," and you get 'No more on'. Spell 'A Toyota' backwards and you","NONEMONEHP","ANDYOUGET'NOMOREON'.SPELL'ATOYOTA'BACKWARDSANDYOU",FALSE
"404","Extravagance","12","text-davinci-002","APPLE is ELPPA backwards. Spell Extravagance backwards","4"," and you get AvaganceX.

The word ""apple"" is","ECNAGAVARTXE","ANDYOUGETAVAGANCEX.THEWORD""APPLE""IS",FALSE
"405","Paraphrasable","13","text-davinci-002","APPLE is ELPPA backwards. Spell Paraphrasable backwards","4",".

EPLPA","ELBASARHPARAP",".EPLPA",FALSE
"406","Neurologist","11","text-davinci-002","APPLE is ELPPA backwards. Spell Neurologist backwards","4",".","TSIGOLORUEN",".",FALSE
"407","Bamboozle","9","text-davinci-002","APPLE is ELPPA backwards. Spell Bamboozle backwards","4"," and you get ELPPA.

The word ""apple"" is a","ELZOOBMAB","ANDYOUGETELPPA.THEWORD""APPLE""ISA",FALSE
"408","Gazebo","6","text-davinci-002","APPLE is ELPPA backwards. Spell Gazebo backwards","4"," and you get Obezag.

The word ""racecar""","OBEZAG","ANDYOUGETOBEZAG.THEWORD""RACECAR""",TRUE
"409","Kerfuffle","9","text-davinci-002","APPLE is ELPPA backwards. Spell Kerfuffle backwards","4"," and you get ELFFUKR.

The word ""Kerf","ELFFUFREK","ANDYOUGETELFFUKR.THEWORD""KERF",FALSE
"410","Lollygag","8","text-davinci-002","APPLE is ELPPA backwards. Spell Lollygag backwards","4"," and you get gaggalol.

The word ""racecar""","GAGYLLOL","ANDYOUGETGAGGALOL.THEWORD""RACECAR""",FALSE
"411","Apple","5","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Apple backwards","5"," and you get Elppa. Spell banana backwards and you get ananab.","ELPPA","ANDYOUGETELPPA.SPELLBANANABACKWARDSANDYOUGETANANAB.",TRUE
"412","Cat","3","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Cat backwards","5"," to get tac.

What does the word CAT spelled backwards mean?
","TAC","TOGETTAC.WHATDOESTHEWORDCATSPELLEDBACKWARDSMEAN?",TRUE
"413","Tree","4","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Tree backwards","5"," is eert.

What is the word for backwards?

The","EERT","ISEERT.WHATISTHEWORDFORBACKWARDS?THE",TRUE
"414","Friend","6","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Friend backwards","5"," is Dneirf.

What is the definition of the word friend","DNEIRF","ISDNEIRF.WHATISTHEDEFINITIONOFTHEWORDFRIEND",TRUE
"415","Mother","6","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Mother backwards","5",".

rehtom","REHTOM",".REHTOM",TRUE
"416","Serious","7","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Serious backwards","5",".

reiuss","SUOIRES",".REIUSS",FALSE
"417","Extreme","7","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Extreme backwards","5"," is emiterxE.

What is the word for backwards?
","EMERTXE","ISEMITERXE.WHATISTHEWORDFORBACKWARDS?",FALSE
"418","Sorry","5","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Sorry backwards","5",".

yros","YRROS",".YROS",FALSE
"419","Translation","11","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Translation backwards","5",".

The word ""backwards"" is spelled ""sdrawkc","NOITALSNART",".THEWORD""BACKWARDS""ISSPELLED""SDRAWKC",FALSE
"420","Processor","9","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Processor backwards","5"," is ROCCESSORP.

What is the word for backwards?","ROSSECORP","ISROCCESSORP.WHATISTHEWORDFORBACKWARDS?",FALSE
"421","Friendship","10","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Friendship backwards","5",".

pihsnoop","PIHSDNEIRF",".PIHSNOOP",FALSE
"422","Paychecks","9","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Paychecks backwards","5"," to get YKCKAPAY. Spell ""I am a boy"" backwards","SKCEHCYAP","TOGETYKCKAPAY.SPELL""IAMABOY""BACKWARDS",FALSE
"423","Motivation","10","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Motivation backwards","5",".","NOITAVITOM",".",FALSE
"424","Sheep","5","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Sheep backwards","5",".","PEEHS",".",FALSE
"425","Consideration","13","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Consideration backwards","5"," and you get noidretcar.

The word <U+201C>palind","NOITAREDISNOC","ANDYOUGETNOIDRETCAR.THEWORD<U+201C>PALIND",FALSE
"426","Lover","5","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Lover backwards","5",".

revolver","REVOL",".REVOLVER",TRUE
"427","Dance","5","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Dance backwards","5"," is ECNAD.

The word ""dance"" is spelled the","ECNAD","ISECNAD.THEWORD""DANCE""ISSPELLEDTHE",TRUE
"428","Juice","5","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Juice backwards","5"," is Eciuj.

What is the meaning of the name JU","ECIUJ","ISECIUJ.WHATISTHEMEANINGOFTHENAMEJU",TRUE
"429","Sister","6","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Sister backwards","5"," is RetsiS","RETSIS","ISRETSIS",TRUE
"430","Integration","11","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Integration backwards","5"," and you get NOITATNEMIT. Spell the word ""integration","NOITARGETNI","ANDYOUGETNOITATNEMIT.SPELLTHEWORD""INTEGRATION",FALSE
"431","Pneumonia","9","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Pneumonia backwards","5",".","AINOMUENP",".",FALSE
"432","Schizophrenia","13","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Schizophrenia backwards","5"," and you get AHPITCZENOIRS. Spell ""The","AINERHPOZIHCS","ANDYOUGETAHPITCZENOIRS.SPELL""THE",FALSE
"433","Sensibility","11","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Sensibility backwards","5"," and you get YLILIGNE.

The word <U+201C>pal","YTILIBISNES","ANDYOUGETYLILIGNE.THEWORD<U+201C>PAL",FALSE
"434","Disease","7","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Disease backwards","5",".

esiedz","ESAESID",".ESIEDZ",FALSE
"435","Unstoppable","11","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Unstoppable backwards","5",".

elbatupsnart","ELBAPPOTSNU",".ELBATUPSNART",FALSE
"436","Translational","13","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Translational backwards","5",".

The word ""translational"" spelled backwards is ""lonat","LANOITALSNART",".THEWORD""TRANSLATIONAL""SPELLEDBACKWARDSIS""LONAT",FALSE
"437","Butterfly","9","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Butterfly backwards","5"," and you get YRRETUF. Spell the word ""racecar"" backwards","YLFRETTUB","ANDYOUGETYRRETUF.SPELLTHEWORD""RACECAR""BACKWARDS",FALSE
"438","Mexico","6","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Mexico backwards","5"," and you get OXICEM. Spell the word ""racecar"" backwards","OCIXEM","ANDYOUGETOXICEM.SPELLTHEWORD""RACECAR""BACKWARDS",FALSE
"439","Skyscraper","10","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Skyscraper backwards","5",".

reperpays","REPARCSYKS",".REPERPAYS",FALSE
"440","Explodable","10","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Explodable backwards","5",".

SLKUMN is the word NUMBELS spelled backwards.","ELBADOLPXE",".SLKUMNISTHEWORDNUMBELSSPELLEDBACKWARDS.",FALSE
"441","Extravagance","12","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Extravagance backwards","5"," and you get Yagavarane. Spell it forwards and you get Ev","ECNAGAVARTXE","ANDYOUGETYAGAVARANE.SPELLITFORWARDSANDYOUGETEV",FALSE
"442","Disseminating","13","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Disseminating backwards","5"," is...

NITNEPMES","GNITANIMESSID","IS...NITNEPMES",FALSE
"443","Alfresco","8","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Alfresco backwards","5",".

ocrefsal","OCSERFLA",".OCREFSAL",FALSE
"444","Phenomenon","10","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Phenomenon backwards","5",".

NOOMENOHP","NONEMONEHP",".NOOMENOHP",FALSE
"445","Extravagance","12","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Extravagance backwards","5"," and you get Yagavarane. Spell it forwards and you get Y","ECNAGAVARTXE","ANDYOUGETYAGAVARANE.SPELLITFORWARDSANDYOUGETY",FALSE
"446","Paraphrasable","13","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Paraphrasable backwards","5",".

EZRABIT is BRAIZE backwards. Spell BRAIZE backwards","ELBASARHPARAP",".EZRABITISBRAIZEBACKWARDS.SPELLBRAIZEBACKWARDS",FALSE
"447","Neurologist","11","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Neurologist backwards","5",".","TSIGOLORUEN",".",FALSE
"448","Bamboozle","9","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Bamboozle backwards","5"," and you get EZZOOBAMB. Spell Bamboozle backwards","ELZOOBMAB","ANDYOUGETEZZOOBAMB.SPELLBAMBOOZLEBACKWARDS",FALSE
"449","Gazebo","6","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Gazebo backwards","5",".

obazeG","OBEZAG",".OBAZEG",FALSE
"450","Kerfuffle","9","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Kerfuffle backwards","5"," and you get Effeulfrek.

The word <U+201C>palind","ELFFUFREK","ANDYOUGETEFFEULFREK.THEWORD<U+201C>PALIND",FALSE
"451","Lollygag","8","text-davinci-002","NMUKLS is SLKUMN backwards. Spell Lollygag backwards","5",".

gagyllol","GAGYLLOL",".GAGYLLOL",TRUE
"452","Apple","5","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordApple","6","

epplA","ELPPA","EPPLA",FALSE
"453","Cat","3","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordCat","6","

tac","TAC","TAC",TRUE
"454","Tree","4","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordTree","6","

e

e

r

T","EERT","EERT",TRUE
"455","Friend","6","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordFriend","6",".d-r-i-e-n-f","DNEIRF",".DRIENF",FALSE
"456","Mother","6","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordMother","6",".

htroM","REHTOM",".HTROM",FALSE
"457","Serious","7","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSerious","6",".

s-e-r-i-o-u-s","SUOIRES",".SERIOUS",FALSE
"458","Extreme","7","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordExtreme","6","ly

ytxerpmE","EMERTXE","LYYTXERPME",FALSE
"459","Sorry","5","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSorry","6",".

y

h

t

o

s","YRROS",".YHTOS",FALSE
"460","Translation","11","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordTranslation","6",":

""translation""","NOITALSNART",":""TRANSLATION""",FALSE
"461","Processor","9","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordProcessor","6",".

d

e

o

r

p","ROSSECORP",".DEORP",FALSE
"462","Friendship","10","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordFriendship","6",".

d-n-e-i-r-f-s","PIHSDNEIRF",".DNEIRFS",FALSE
"463","Paychecks","9","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordPaychecks","6","

s-k-e-c-h-a-p","SKCEHCYAP","SKECHAP",FALSE
"464","Motivation","10","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordMotivation","6",".

I

N

I

T

A","NOITAVITOM",".INITA",FALSE
"465","Sheep","5","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSheep","6","

peahs","PEEHS","PEAHS",FALSE
"466","Consideration","13","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordConsideration","6",".

d-e-t-i-o-n-i","NOITAREDISNOC",".DETIONI",FALSE
"467","Lover","5","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordLover","6","

revoL","REVOL","REVOL",TRUE
"468","Dance","5","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordDance","6","

eDncA","ECNAD","EDNCA",FALSE
"469","Juice","5","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordJuice","6","

e

c

u

j","ECIUJ","ECUJ",FALSE
"470","Sister","6","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSister","6",".

S-I-S-T-E-R","RETSIS",".SISTER",FALSE
"471","Integration","11","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordIntegration","6",".

n-i-t-e-g-r-a","NOITARGETNI",".NITEGRA",FALSE
"472","Pneumonia","9","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordPneumonia","6","

a

i

n

o

m
","AINOMUENP","AINOM",FALSE
"473","Schizophrenia","13","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSchizophrenia","6",".

A-I-H-P-C-R-E","AINERHPOZIHCS",".AIHPCRE",FALSE
"474","Sensibility","11","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSensibility","6",".

y-b-i-l-i-t-s","YTILIBISNES",".YBILITS",FALSE
"475","Disease","7","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordDisease","6","

seaseiD","ESAESID","SEASEID",FALSE
"476","Unstoppable","11","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordUnstoppable","6",".

snoitazinagro","ELBAPPOTSNU",".SNOITAZINAGRO",FALSE
"477","Translational","13","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordTranslational","6"," research

The word is research","LANOITALSNART","RESEARCHTHEWORDISRESEARCH",FALSE
"478","Butterfly","9","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordButterfly","6",".

y-t-t-u-b-e-r","YLFRETTUB",".YTTUBER",FALSE
"479","Mexico","6","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordMexico","6",".

xicoMe","OCIXEM",".XICOME",FALSE
"480","Skyscraper","10","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordSkyscraper","6",".

R-E-P-A-R-S-K","REPARCSYKS",".REPARSK",FALSE
"481","Explodable","10","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordExplodable","6","

d

e

x

p

l
","ELBADOLPXE","DEXPL",FALSE
"482","Extravagance","12","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordExtravagance","6",".

e

n

c

e

v","ECNAGAVARTXE",".ENCEV",FALSE
"483","Disseminating","13","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordDisseminating","6","

ating

ting

ing

ng","GNITANIMESSID","ATINGTINGINGNG",FALSE
"484","Alfresco","8","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordAlfresco","6","

O-C-R-E-F-L-A","OCSERFLA","OCREFLA",FALSE
"485","Phenomenon","10","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordPhenomenon","6","

nomehpeno","NONEMONEHP","NOMEHPENO",FALSE
"486","Extravagance","12","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordExtravagance","6",".

e

n

c

e

v","ECNAGAVARTXE",".ENCEV",FALSE
"487","Paraphrasable","13","text-davinci-002","lets play a game. Tell me from right to left letter by letter the wordParaphrasable","6","

ehsayable","ELBASARHPARAP","EHSAYABLE",FALSE
